id,name,climb_category,climb_category_desc,avg_grade,start_lat,start_lng,end_lat,end_lng,elev_difference,distance,points
1817289,Waverly Loop,0,NC,1.9,47.77181174006279,-116.71083572902916,47.77376139893295,-116.72821289311372,60.2,2873.8,ylqbHvajgUvBSt@@r@Nl@Rd@\Z^P\`A`Cb@~@bChEVj@Tt@PvBXxBP|BFbCEvCSvAk@lAi@z@MpAFlGAzAWvA[`Ae@jA}@nC[h@_@`@s@f@WHmAJ_AEuAAk@Du@T[B[E[Kk@c@UWk@}@c@kAS_@UY]O]G_@BcA\]RcA~@UL}Cl@mAJ[FoB|@cBr@e@Vc@XyC~B[XUh@Cp@Jl@x@`BLN`@Vb@@f@Ed@?v@B~@HdEr@dA^l@`@dAfAl@~@z@bAv@rAp@fB
1173215,English Pt Steeper,0,NC,7.8,47.7723294775933,-116.710858438164,47.77713834308088,-116.71094083227217,41.6,535.2,_pqbHzajgUgD^k@Fi@@q@EQBuAGu@?i@Ok@EoB@yAHo@?uAImAD
7707682,Taylors Terrace Climb,0,NC,9.5,47.798076,-116.699336,47.801838,-116.705365,69.6,729.6,}pvbHzyggU?FG@WL]b@i@bASj@m@d@c@VY`@w@bBU`AMdAWx@Q`@GDWBi@Pc@FU?a@XSRU`@Uj@g@TYZw@jBYb@_@^k@bAQj@AJ?`@F`@JPLHNBd@?
32680960,Rip-n-Dip,0,NC,-4.5,47.798097,-116.705637,47.789522,-116.705659,43.4,953.8,aqvbHfaigUfB?rHNdCEjDMzKIrCFz@DnDAbDBb@@
7702738,Rimrock NB Lancaster to Dodd,0,NC,2.4,47.788395,-116.743138,47.802522,-116.742539,37.9,1579.7,mttbHrkpgUs@CaADw@EiDBUCcB?cCBwA?gABwBCwABiDEi@Bk@AUB_@A_ADo@@mBEwHCyJDwBCo@KwBw@iBg@gAKaA?[@mAC
12443324,Rimrock Rise,0,NC,2.1,47.77551,-116.74331,47.787948,-116.74313,31.2,1395.5,}crbHtlpgU_@QM@c@Ee@A{@H_AD_@Ig@AEBMG_@BYC]K[?QHW?IBUAI@EDgA?WEc@A}CCYDY?MA}@@m@IgBD}AASCE@_@@]FUIQAMEEB[Bi@C]@[DUEQDu@Ae@DY?s@Eu@@MCeABw@A[EmCHu@H]Eq@?QCm@?a@COBc@Ey@@yAG
8078943,Rimrock  Kicker,0,NC,7.8,47.799429,-116.743209,47.802451,-116.742568,26.8,343.9,kyvbH`lpgU{AEQAWIG?a@MSSa@IoBs@a@Ik@CyD?
24353069,Rimrock Sprinty Hill,0,NC,2.1,47.797571,-116.743253,47.792619,-116.743215,11.4,550.6,ymvbHjlpgUhD@vNI|H?
15025817,BACKWARDS P LOOP,0,NC,0.0,47.788614,-116.743148,47.788681,-116.743214,77.4,18593.7,yutbHtkpgUiDAiVBaICeDBgXBaAC[E_@K_DkAi@K{@K}@CuA?]BSRGRGhAKNG@{CE}D@oO?q[DkB?o@CmJ?{BEw@@kAA_EAcCFeICgK@{FDwKBaRGoX?oGC}EB_O?aTDgEDgADm@?UCUMSQO[M_@Ga@sAiNg@_GMoBEu@?qALoYCkAMq@ISKQOOc@Qe@GgKFMDMHILCTBj@r@nEZ~BLlA\fFj@fFxC~SNdB@jAEp@Kj@Sh@[^a@Xg@NoB`@_Bd@o@ZWRUXSZQ^]bAShAEd@CjA?zEFlQDdVTry@D`@JXRRb@Pf@HZJv@`@d@d@b@j@^r@Xx@bAvET|@d@hAl@`AjG|FzLpLlAtA~AbCX`@ZZZX~BtApAz@xFhF|ExEh@d@l@`@|@f@pC`Ap@X^TbBzAZR\LZHvALFJ?VDZD?@G?SDWFGPG`A?xELnPRf@DdCHjB@p@Kh@Q\Sj@g@Z]Xc@Zm@Ts@Lk@LsAPqDd@mVRm\Iuk@G}J?aMOkd@@}C?aRBa@BOFIHCv@DnB@tBA\ArA?vAChA@dJEvD?XBtPEpVHzj@IrLBH?FEJWDcAFOJKNE\AtBBdALnAVdDhA\F~@DzA@jCCnTBnWGhN@
11981767,English Point Loop,0,NC,0.0,47.77523,-116.743197,47.775516,-116.743264,92.2,9896.0,ebrbH~kpgUHILC`@P`@DFD`@AVBRCh@Dl@@TFL@LCLKHc@EqIASB{@CaBBgBAQ@{DAcCB]A}BBi@CK@u@Ck@AeBAo@?k@A_CDeE?cBCKB[AeBGm@A{@FoFCwE@aAAuD@y@CQWgAOSIc@[e@M[S[Wi@o@y@e@w@}@kA{@m@IMgA[]CQEQ?_@QSBk@Ge@K}@Me@AQESFkADSCSGkAgBG[IW?wAB[`@ANQp@_@z@]ZWh@k@LInB_Ah@]hA[HK\M\CLEPBz@En@Ir@EPI~@y@fAw@TGd@Gd@CTNRHj@r@t@lBJP^b@b@ZPLf@R|@GPIj@IfACl@?TDvAEtAm@z@_A^q@J[JY@_@F]D]@e@DYj@sAD[JYB]DoAEiBB_AGqBB_@CQBg@R_@l@o@JUTq@F_@@c@AmABqA?uAC]?[Ec@?[SiBG}@AkAE]e@oAIGQu@Sg@OKe@u@g@}@IYw@gAoAaC_@g@OM}@_@UEi@CkC\a@Da@?kANOAe@?MBaBDaAAi@M{APU?aC]wAHoAAq@BYAWBs@Ia@@gBIi@Be@DMBe@@GAUB]?]Ce@NW?IBwAI]?SGS@IDo@EIBc@@kA@gBCs@?[AmA?[Cg@JICm@@]CGBYEoALGCY@oAGQ?GB[EIBQAIFG?yCAc@EkAAeAGa@@mAAs@Dk@GG@GES?EAw@@GCS?S@QDOA]DS^EPC\DbECvDDvFCrBCb@FvGEdBAhB@dAD~@CpFD~DAxC@t@@pCEr@DnBC\BhCCjCAbI@pDErB?bCB|BEn@?pACXBx@?hDClA@VCnDBp@@nEBv@EhCDx@?vCF`B?bAD^EfC@hEA~BBx@Cz@@lBEzE@fCBRAtAHN?fBL`@LHh@BdACRBdA@h@APEl@BTBz@CV?f@FT?|@DVCPDz@CRBRFf@Aj@IfBHPANDP?r@Kp@?dAGb@BPB|AB|@GhB@|@Df@ER?z@FTCz@HpBCb@Dn@ANBNEr@If@FPDx@@N@`@?RE|@Dj@CT@n@Cj@G|BA
16231756,West Dodd Climb,0,NC,3.5,47.802618,-116.762673,47.802639,-116.748454,37.8,1065.2,imwbHvetgU@iNGon@@aY
15051729,Hayden Point Loop,0,NC,0.1,47.773532,-116.743344,47.773253,-116.743378,18.6,1742.7,qwqbH|lpgUPJ\?ZFd@Ep@Ab@FhA?n@F|@?FAN@XCfAFbBDv@CTJFHBL@NEf@CPQf@YjAIpAFpAAbAJxAPv@b@j@TNTJdB\fBVf@LRD^Ad@i@JUTw@Ra@VWr@}ADQD]@k@Ia@O_@Y[k@_AQq@UsA[w@SQUMQC_@@q@Gg@?aA@q@Ea@Ba@CO@c@EOBcAEcAFs@AgAKy@Ay@BkAAqAEi@?
35419286,English Pt-Rimrock,0,NC,0.0,47.788086,-116.743115,47.788047,-116.743098,86.8,9807.2,ortbHnkpgUA_L?eOBgCCcGD{B@wDGsD?kDEkDEsMDeQCyD@ut@DyIAaS@wEBqABGLEp@BFIF?r]D~HAxO?rLDrEG~CFnBElB?tDMvE]d@AdAHdA^j@`@NPfArBdA|Al@nAt@pAp@zALn@FlBZfCNdBB|BAtBCdAGl@Sr@q@bA[z@CpAHrGAn@UvAYp@a@vA_@zBSp@QZ_@b@SPgAj@k@N[Bc@AwAFiBXQ@]Ac@GMEqAcAg@}@]cAOYc@Wy@YK?a@FaA\iAdA_@NyFp@yAl@}Bz@mAr@iB|AuA|@KJUj@?x@Nh@j@jAb@h@^H|AGpCTrB\~@Tv@Zv@f@pAtArBpCXf@Tn@Vj@Px@HfCFhJ@tZCle@BpGCbAc@d@wDWiAQO?w@d@q@I_A?}ADiCEkAH_@?e@K}@BaAAa@IU?c@@yFIwGAyA@yACqBBqOAwKGYCEE
11503698,Huetter (Hayden to Prairie),0,NC,0.0,47.758976,-116.851006,47.745088,-116.851074,4.0,1527.2,q|nbHxmehUpL@~GCna@@bWDrDF
7404984,Big Sky Criterium,0,NC,0.0,47.738476,-116.861729,47.738464,-116.861738,6.2,2056.7,m|jbHxpghU@o@AeABmEXyAXq@j@s@l@c@J@LArCF|A?bBGRBJJDRCr@@l@EnB@dAIdAW`BEbABx@BZTn@Jv@?jCF`ANnAn@tBXrA?h@FfBC~@IjAGx@Mt@Mf@]bA_@x@INMFM@EIEAEMOW[[g@[YKk@Go@BeB\}AAk@@OCYBy@CgA@_@EKOEUBYDSHiAN{@Pu@rAoCRaANoAB[?_HAkABsE
25149030,Big Sky loop CW,0,NC,0.0,47.735829,-116.853153,47.735818,-116.85304,11.3,3678.7,{kjbHf{ehUGbBBfCVfD^|BR~AH~@@`AA`AG~@Y|COxBI|AE~DGvAWhBGlAFfA\hBDtBPtBdAxGHjB?x@Cv@KpAMr@WfAcAxBETAXJr@Pl@Np@NnB?~ICxD@dACb@ELUFk@K}BGGA?EHH?CW@yC@q@BmACkB@UUCUD{ABkEAcBCk@YaBeA_DIc@KeAEu@AwCBaBNiAHc@\_A|@kBRo@TuAFqABsB?uAEkBD_EAiEDmCBs@NaAZw@\c@RS^On@MtFBdBEZKFGJWh@_FJaB?q@CqAEo@SyAk@eCK}@K_BGaACeAB_@DWFiA
664597,F#@*ing Trail,1,4,6.0,47.71721402183175,-116.67493385262787,47.73158714175224,-116.67074424214661,116.4,1835.6,qwfbHjacgUC@EMQQK@c@WGKOGG??WOWGGE]S_@@g@GOOFMa@QOQSKWWK?QKKUIAEk@AICK]@EEEO?OKE@Y[WBOGBe@?IWM_@RSAQOCMGIQA?Cc@QOOICIIk@WIw@[OIg@KYQMOU]QICEEw@eAKIO]SYKa@KQA]YgAW[]m@SMOEOIa@MW[OGKEq@IKISE_CR[FGGQCUMYCOIOAEEq@Gg@D[EUAg@K]S]EQ@aAVS@QH[Ga@N]Cc@Rc@b@a@JUP_A`@GPYXYTUDGRMH_@d@a@Bc@XODU?e@Jo@Xu@Re@XGHE@ICIEMCc@Z[N}@PSFYTc@d@
17884559,Trail 10 Top to Resolution Station,0,NC,-10.4,47.733836,-116.688971,47.715459,-116.685709,287.2,2752.5,m_jbHbyegU?VHZNLZEFQHe@Ba@AQDY?_@WuAAk@@WFSJOF[j@y@FMPS@_@HYDe@CQHMFWNw@Xo@BMFMPQP_@PUJYVYTCL@VMH@TQJ?n@IZKHCFQPOL?r@p@HI\Ed@OJ@JH@HH@BEr@?JIf@AX@JFLBLIJAPBVHH?JCZWFBHAf@c@`@c@ZQNVVLZd@DPHHF@DId@Ub@CL@FIJ?HAJ@`@QDAVLFD@JLGh@@BOXMHIXEPDHAPIV?DVt@GRQFFFXFBDU@UJc@NOTe@PSLSDWl@{AFUd@eA?WTm@^m@|@o@JQ\Wh@WR@RPN`@XlADfAHNJh@LpARp@HNNLTl@LLRDRJRNRJNAXFLAl@XNXRP\THBJFF?PHT@?XP@\Nh@BJHJ|@^fAhA`Ab@Ph@DHDZAHHX@HDD`@FALQREb@F`@Kh@?n@RTLHLPNLDLDHEH@JGDDd@FFJTHf@g@JAb@?JGT?FANQD?DEH@NEKC?GF_@PA`@W\ADG
2103229,Canfield Loop Rd Climb,1,4,5.7,47.720411,-116.661238,47.731604,-116.659498,134.7,2366.2,qkgbHvk`gUcBqB{@w@s@gA_BiDg@qA_@wAa@mAEGcA_Ac@i@_AoAq@mASy@IoAB_CO_A[cAi@y@k@e@u@_@o@?aALs@@WES@I@O\?Z\`@b@LfB_@l@Ff@^d@z@Dl@Ql@[Di@Ym@ImBXa@ZqA`Bm@f@a@b@mAlBoA`C?t@Xf@Np@PdADt@Od@a@Zc@@a@M[O[g@a@[o@CkAn@q@Bo@Ua@a@]q@[WYJWn@QxAKxABlARr@Bd@SVo@D]a@KSe@k@c@}@W]c@Uy@Mk@V
18120919,Top of Trail 10 DH section straight down to Resolution Station,0,NC,-19.0,47.723416,-116.68331,47.715451,-116.685895,193.5,1019.7,i~gbHtudgUHIJWHAPFFFDPPPDRR`@JDN?JDVOHCH@t@l@v@d@RHf@FJFPTHFVXF@NNPHVLTDRNR?r@Ph@HFL@h@Vz@RLLN`@XPPt@^^@JFHC^@PDNNTEJKN?\FNAJIPBNBb@b@~@^LB`@@LGLARBh@Zh@a@NC^HNGJ?JEHMTQHDFABO?a@FKf@MZFH?
8277790,Backside #2,0,NC,-10.2,47.715417,-116.685842,47.717273,-116.674854,132.7,1295.9,ilfbHpeegUIw@Uw@YS[c@o@g@e@OKSf@CN@JU?K[MQ[KgAGU[e@]a@SIg@Im@@OGkBgAd@o@HURiANkA@[MWMOQGO?YM?[h@w@V{@H_@Pe@LAr@_@LMHC^[HQFk@Pe@BU@i@CUK_@s@EQ@WFMAYWMg@@qANGLOt@cAXqACy@_@_Bm@uAIIIAUa@FeABSFK@OCc@IGAGJO
782557,Canfield B-10 Climb,1,4,6.6,47.7291275,-116.6899794,47.7334342,-116.6890556,113.4,1709.5,_bibHj_fgU]w@m@eAo@aAaCsBQg@De@VSh@O\Wh@u@\@h@N^If@UROf@iAAEDGDCNk@R_@TIJKHCF?Z^VN\ZJNFDNDP]@a@O{@?OBi@IwACkANi@@YXuAEEe@PMPU?Yg@o@m@W@SJINONgA\WZm@K[Ba@Ee@?[FsAIw@P]?u@i@MCSVULc@Js@Xm@La@D_A~ASTiAtDShA?RQ`@Gb@OJYh@MP@ZAH?`@XnA@p@Ej@Kt@
16167408,down 10 from a to creek,0,NC,-8.7,47.716077,-116.684899,47.717197,-116.674709,130.5,1492.7,mpfbHr_egU[WM?MCBOEQ?QJSr@?\M@Mi@cAESUe@WGm@W[OWUYDEGOLQQc@WKCYSIOYWTOXaAHg@Dw@Lk@COMSMYGAY@GGSIEO?KAKRYNIFSRYDKAOFMWq@o@gAGQ?g@GSk@iAKUE[We@BSFGT?TTHNr@Vr@d@r@z@PJNIJ?JGn@s@HCH@LKH?_@Qa@FOF_@GOK[MKMKg@Ag@DSNULCNUBQRYBWNa@D]FQHs@EYM_@C]Qc@AMo@{@SEGCCO?KLQ?s@DK@_@CMPw@F_@
1218827,N Forest Service Road 268 Climb,1,4,4.1,47.70870563574135,-116.68238611891866,47.720639035105705,-116.66105794720352,92.2,2271.6,kbebH|odgUiBkAqAcAmAiAcBoBiA{AoCiEmCyEc@gAMg@cA{GSqAI]m@oBk@wAe@aAg@yAuA_F[cCE_ASkBc@sAi@aAUy@WuBMi@IaBKm@yAwCy@sCuBoFo@eAsAqCc@q@Qa@c@g@aBy@m@c@s@c@_@]e@s@c@wA]eBo@uAU[WWgAm@WSaAqAEEC?BLd@f@
822602,B Climb,2,3,6.7,47.731483,-116.670841,47.726119,-116.684073,226.4,3380.8,wpibHxgbgU`@?VEbAYr@Mf@?f@G`@@r@E^E`AExAOt@[tAe@r@Cj@Mz@@tAc@x@Kf@Af@Lh@\|@t@`@VT^Bl@Ir@[t@c@^k@ZcAnB_@\q@J_ABiArAa@@gA_@]JWj@LhCAx@a@dCAn@Q~AKj@Gl@CpCFr@DF`@Q^WV]|@{@XR@Na@vAe@nCFb@Rj@Td@b@tATd@j@x@XDJEb@aA^kB`@Ip@?f@BHLNh@R\x@p@XBn@O^OPW\Y^Wb@Mf@?d@RNd@I~AArAEr@Dn@LPlBZvAAl@HZb@Dl@E|AEjEGjBDv@L|@d@nAGNQk@QWI]Ku@Ce@M}@K{A_@yAKSUM[B[JWPYV}ArBQn@QXKZgAdBk@pAk@z@O`AKIIQo@P_@S_A@
836228,Canfield Loop Rd Climb,1,4,7.4,47.713306,-116.677011,47.715756,-116.685106,145.6,1973.1,c_fbHjncgU]S{@Gi@Io@Yc@Qc@Ke@Oq@_@k@S]]S_@cAaAIS_@_@W_@cAaA[SaAwACAQNS`@@b@Nz@?\SZa@vACb@VDPNHXf@jANf@Lv@A^Kl@YfAcAtAG`@?VJn@XNNHn@G`@BXFARi@d@{@b@a@HSEaAgA[W_@OSSQYWKENj@xBj@pAHh@Tp@V^XXBd@Md@q@lAC`@RTb@JRZ@t@[bCO^Ef@TXfAj@`@Al@D^R\Z^h@Rr@?t@LPVJBFGPi@HSBCNTHn@^VPTX
10080003,Upper Highland Steeps,0,NC,10.1,47.685987,-116.902396,47.688084,-116.898841,48.0,474.1,kt`bH~nohU`@oCn@kCBYC[Me@QOUGW?m@BKASa@Y_AIISg@OOSKqAg@_ASK@]Eg@OOYI]
18974217,Escape From Harbor Island,0,NC,7.3,47.695348,-116.873121,47.692952,-116.874889,28.0,381.7,{nbbH`xihUDURc@V]LIN?\Dh@TZVR\v@|C`@~@T^ZXHNRHTGf@a@LED@BBHVJnA
8478481,That rug really tied the room together. ,0,NC,-8.6,47.598498,-116.678135,47.606611,-116.670282,405.1,4705.4,qqoaHjucgUQx@CV@Fn@nAh@nBPvA@TEXFTEL[BIDGASFKAQSGYCa@GIKCQQUGQIGKGGWAIGUG_@[GQIu@AqASTc@z@CRM|A@b@FFBj@DH@Jv@n@@HEJKFG?YIUUm@s@W_@KCi@UKGWYEAWFGHM`@AHIRKLSFWASOy@MAGd@m@DOTwAHQLoA?w@EKSoAEeAJy@H]RYHSFCFIFSCIAW?qAIs@IGAMUCKQ]UGIIAQMa@a@o@U]SWSWa@UUa@Qm@Sq@IG?OK}ADe@[CI]c@ICG@SCIEE?i@h@?JEHOJM?ECS]QKu@s@MHUHKLCJ?LLb@Hr@Jj@JBJJN`@DFPFb@\x@b@NPLHPDL?LH^v@ONm@OYC[S_@KQAWDKA[AKGM?Oc@IEe@K_@[MCWMKi@De@?Y]oB?O`@oB?I`@e@Zg@t@WNKJQ^{@f@[XYFOD[HKNILQn@[f@GDI?KAQ?YDi@\[b@{@J[@e@Ea@KOMo@Yw@[iAL]n@q@L_@@k@IaBIe@@YGu@IWC[EFAd@@r@FR?r@KfAKd@}@x@GJMXD@Ot@?RCF?\BFNNNXLXBLCf@Yp@OPUJENMHk@V_@@MHW`@Qb@a@f@OFYIGB?FQl@EJMLQF[?GFQZKJg@PUNEDEb@]|@IJWNITw@^SLWr@?PICESLcAJURMPQTQ^q@DODe@EKD]XSl@WVWFMD]DGVOD?HKd@]BIAIECLg@t@e@\m@Nc@RWAG@WJo@?yATiBDw@@m@BU?OCGCi@CISZa@~AMPMXS`AEDWHa@^SLOh@O`BGJWFKF
4207253,Beauty Creek Road Climb,1,4,8.6,47.607269,-116.669861,47.603846,-116.668183,148.5,1718.6,khqaHtabgUJNTRDRDCHLPf@BJ?LJB@JHKRMVUXm@J_@Lw@BIZMX@R[PIDGFeA@c@Nc@?YDWBc@R[@MFKFQNLNf@BdA@NKT@ZGNQ|AA~@DN@RSxAUXIb@[d@[\MFMLUz@UPK@SJU^?NEBELOPE?IJYF]ZEJANBR?JEXILG?EDUn@MNq@f@GXWf@BXFLCYHWR[E@?HPMXGVWNU\SLWNo@?ICCRW`@UNABCTe@LOb@EL@JERYB[L[DAZLXEn@e@Vc@PQPIJBLAf@MFITe@TOBE?IDKKGBCAGJLD?DELy@FOOY_@_@Bc@Hk@AIFcA^m@^YFKJS@ULUAKBG?G
4156741,State Highway 97 Scenic Climb,1,4,9.8,47.604715,-116.671957,47.604984,-116.675433,82.3,830.8,mxpaHvnbgUDA@GJ?DN?ROXGBM@KJEPDFAHGPSRG?UEE@CPGD@H@TCJKLMHU?IRWNYBODGFENKFERGNGHSJGJ?HDPOr@?JJ`@BR@DD@Bf@HJBTQd@Nb@HJCEEBBEJ?\NDDCDDBHLNDTJNLFNBRDBTGN@b@HHAHMb@PPBDBPTRLDAFQHBBGVJNJD?E@G?YWMEOM]CME?QCIYSE]YOM?DK
851020,Idaho 97 Climb,2,3,11.4,47.615475,-116.678819,47.616291,-116.665067,214.1,1872.3,u{raHrycgUR?FMH_@A_@UIMX]lAECDqAGm@Qw@D_@GCS@ATDjA?b@IBQ}@c@aB\aAFa@Pi@@s@ACIJm@x@MJGGLe@AuAMs@Su@`@o@Te@Z_AP}@Dk@Qs@Em@?i@Hu@C{ABoAJeA@i@Cc@Bg@RwABg@N_AFeBn@oAQGKBQZIb@Gx@Kd@m@fBO~@IO?yAIqBY{@AMGmCBUhAsGDm@Ee@WyADs@Pm@Tc@?k@D_@EeBCg@?i@W{AGi@?c@Hg@E?ILSfA[tB
18447933,Lower Caribou Ridge DH,0,NC,-4.8,47.596403,-116.678542,47.606697,-116.670422,233.2,4821.0,odoaH|wcgUGMOKOLAJ@`@V~@AFW?g@JSAM@EDiAH[Ii@k@OYa@O_@w@EOA]IKSBIF_@XIRHj@DRLVNp@JVh@jD?\IPGFUA]OMUK]IKYQ_@]gA_@Y[GICK@uAc@\SFK?KZKt@Cv@?VFf@L\X`@?DU@GFK?WKWSw@aAUG[OY[E?OHYv@g@TK?WGCC@GNQb@{AXaBFu@Gy@EIEYEDCE@WJ{@@mAJM@SJ[Bk@X{A@k@GaAAu@MA[FYII?SMu@Qq@U{@c@a@Yq@u@[QYK{@KOGo@@i@Ek@k@MSIEWAI?WDEDc@NWRUDGAIO_@KY]QIe@BSJKH?`@@l@Nl@j@r@j@n@dAr@n@\VZFRAFG@c@II@SA_@MYGcAAOEMGAC?UACiAg@k@SIKCM?QH_@A}@GW?m@^wAFo@Xc@J[~@k@LS@MLa@XY^SLQZi@@GDI?Et@_@PEVCBEH_@DCPa@BQb@e@\gAD_@E_AG_@W_AKUCOISKa@@OLU@Sd@o@HYLyBGcBE[Sc@CSUJCFAZGRLvAO~@GTGH@PCNq@r@MLYtAAXDTLRRj@Cl@Mp@EHUN[r@SPADGF_@JY\Yb@a@`@m@BQ@GDOX[^c@J[LW^a@PWPk@lB?JEFe@h@k@NMF[`@ALEBICCMJo@V[t@c@LOPg@@?AEFo@A[L_@@CLEJITGT[Xk@fA}@BELe@P]^WZ[V]^s@Le@DYFsAVy@FoA?]Hs@Bm@DSEAUFKd@KBIPWZ]p@CNaAx@KBWZUl@YpAQ^U\QF
15130741,Ridge Run,0,NC,-8.7,47.59702,-116.67934,47.606735,-116.67024,428.8,4937.5,khoaHz|cgU[D[AYG]WqAqAs@yBIMWMCRQZDPGJDz@RrBXr@VxANZ@FAFEEDHCB@HBEDDAFF]LE?JAFYXSBQGM@MECOo@kAc@_@w@c@m@c@K[KsAKBs@x@Sx@Kl@@t@Fz@HVD?Vh@@HIDI?SEIGyAyAIMw@e@EQIMG?]x@GZILGFk@Fc@SEMOk@BLrA}BPw@@YNa@YYFm@LGA_@Aa@c@sCEm@ZKDMPS?KHI@Kf@iALUAEg@Yi@i@yAaAg@YoB}@GG[QGKg@Y[KKIKEw@ESIQCQFQ@c@?IGSe@YUo@[SHg@p@IJKD_@A]SSSc@s@E@GF[XCHKDILD?DCARLf@@d@D^`@v@PRl@b@t@b@h@d@l@VP\HXSFq@EwAa@[AIFOOQGUc@i@YkAcAIUAaA[yAMc@@]ZiBJQX]b@_@NIXEd@MHId@w@\c@HUFk@JSd@UPAb@K\Y\i@He@|@aCBUEUe@_B_@q@Uy@AKBYFUd@a@N]?K?oABu@Ca@SmACkACBCN?h@@\Fj@Bx@K`AERGH_@ZUNUVGXMdBBJNXL^@TGZGLi@^MVi@j@UBSJ]^Yh@OLOFo@HEFBNEb@ELQTQDWCS@ED]h@_@TYLs@dB]`@[d@SJs@DOLKZB`@CI@QJu@LOb@]PWRi@TQH_@E]FO~@y@b@m@fA}@Ng@X_@VMLK`@k@\o@H]Fa@DuANeBLk@J{AAiACIo@BIFKh@S\If@OPWj@}@jAGP_@~AIPc@^
